"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","phylum","class","order","family","genus","lng","lat","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments"
"1269297","occ","","","168798","Yi qi","species","319909","Callovian","Oxfordian","165.3","154.8","55193","Chordata","Reptilia","Theropoda","Scansoriopterygidae","Yi","119.366699","40.483334","CN","Hebei","Qinglong","based on nearby landmark","6","outcrop","Mutoudeng town, Qinglong county, northern Hebei province"
"1269303","occ","","","58166","Itemirus medullaris","species","66622","Middle Turonian","Late Turonian","93.9","89.8","53745","Chordata","Reptilia","Theropoda","Dromaeosauridae","Itemirus","62.655315","42.117294","UZ","Navoi","","based on nearby landmark","6","small collection","Dzarakuduk area"
"1269304","occ","40150","","140570","Ulughbegsaurus uzbekistanensis","species","444001","Middle Turonian","Late Turonian","93.9","89.8","78570","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Ulughbegsaurus","62.655315","42.117294","UZ","Navoi","","based on nearby landmark","6","small collection","Dzhyrakuduk (Dzharakuduk), near Bukhara, central Kyzylkum Desert"
"1269305","occ","","","58168","Itemirus medullaris","species","66622","Middle Turonian","Late Turonian","93.9","89.8","53745","Chordata","Reptilia","Theropoda","Dromaeosauridae","Itemirus","62.655315","42.117294","UZ","Navoi","","based on nearby landmark","6","small collection","Dzarakuduk area, 32 km SW of Mynbulak"
"1269306","occ","","","46959","Itemirus medullaris","species","66622","Middle Turonian","Late Turonian","93.9","89.8","53745","Chordata","Reptilia","Theropoda","Dromaeosauridae","Itemirus","62.655315","42.117294","UZ","Navoi","","based on nearby landmark","6","small collection","Dzhyrakuduk (Dzharakuduk), near Bukhara, central Kyzylkum Desert, Kulbeke spring"
"1269307","occ","","","58159","Itemirus medullaris","species","66622","Middle Turonian","Late Turonian","93.9","89.8","53745","Chordata","Reptilia","Theropoda","Dromaeosauridae","Itemirus","62.655315","42.117294","UZ","Navoi","","based on nearby landmark","6","small collection",""
"1269314","occ","35684","","168800","Gobihadros mongoliensis","species","385122","Cenomanian","Santonian","100.5","83.6","68688","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Gobihadros","107.730003","43.488056","MN","Omnogov","","stated in text","seconds","outcrop","Khoolai Tsav (= Khoorai Tsav, Khuurai Tsav), 3 km SW of Bayshin Tsav. 43-29-17 N, 107-43-48 E"
"1269339","occ","35681","","168807","Gobihadros mongoliensis","species","385122","Cenomanian","Santonian","100.5","83.6","68688","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Gobihadros","107.708336","43.495834","MN","Omnogov","","estimated from map","seconds","outcrop","Bayshin Tsav IV, W side of Bayshin Tsav outcrops"
"1269341","occ","39850","","168808","Protoceratops andrewsi","species","52824","Campanian","","83.6","72.1","82301","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Protoceratopsidae","Protoceratops","103.288887","44.232777","MN","Omnogov","","stated in text","seconds","outcrop","Arrived at Tugrikin Shire. The group set the camp on the top of pediment, 26.2 km from Bulgan. N: 44-13-58.3; E: 103-17-19.5; A: 1085 m"
"1269347","occ","39482","","168810","Saurolophus angustirostris","species","64295","Maastrichtian","","72.1","66","80572","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Saurolophus","101.050003","43.501667","MN","Omnogov","","stated in text","seconds","small collection","N: 43-30-0581; E: 101-02-5971; A: 1521m. Central Sayr area of Nemegt"
"1269701","occ","41160","","168887","Garumbatitan morellensis","species","477181","Late Barremian","","125.77","121.4","85869","Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Garumbatitan","-0.179591","40.596615","ES","Castellón","Els Ports","based on nearby landmark","6","outcrop","Near the Hermitage de la Sant Antoni de la Vespa. 7 km W of the town of Morella, on the SW slope of the Muela de la Karumba (= Mola de la Garumba), on the R margin of the Caldés River. Maestrat Basin."
"1271464","occ","31134","","129749","Shuvuuia deserti","species","66044","Campanian","","83.6","72.1","28193","Chordata","Reptilia","Theropoda","Alvarezsauridae","Shuvuuia","103.288887","44.232777","MN","Omnogov","","stated in text","seconds","","Arrived at Tugrikin Shire. The group set the camp on the top of pediment, 26.2 km from Bulgan. N: 44-13-58.3; E: 103-17-19.5; A: 1085 m\r\nBy short searching, Protoceratops skeletons and isolated skulls were found. This area rich in fossils was named as Tugrikin Shire - II (TS-H) in 1993."
"1271465","occ","34681","","55256","Aepyornithomimus tugrikinensis","species","370066","Late Campanian","","83.6","72.1","65627","Chordata","Reptilia","Theropoda","Ornithomimidae","Aepyornithomimus","103.302780","44.228333","MN","Omnogov","","stated in text","seconds","outcrop","N: 44-13-42.28; E: 103-18-09.70; A: 1043m\r\n35 km W of Bayn Dzak"
"1271468","occ","39852","","168986","Protoceratops andrewsi","species","52824","Campanian","","83.6","72.1","82301","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Protoceratopsidae","Protoceratops","103.288887","44.232777","MN","Omnogov","","stated in text","seconds","outcrop","Arrived at Tugrikin Shire. The group set the camp on the top of pediment, 26.2 km from Bulgan. N: 44-13-58.3; E: 103-17-19.5; A: 1085 m"
"1271470","occ","31136","","168986","Elsornis keni","species","133734","Campanian","","83.6","72.1","28193","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Elsornis","103.288887","44.232777","MN","Omnogov","","stated in text","seconds","outcrop","Arrived at Tugrikin Shire. The group set the camp on the top of pediment, 26.2 km from Bulgan. N: 44-13-58.3; E: 103-17-19.5; A: 1085 m"
"1271471","occ","39851","","168987","Protoceratops andrewsi","species","52824","Campanian","","83.6","72.1","82301","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Protoceratopsidae","Protoceratops","103.288887","44.232777","MN","Omnogov","","stated in text","seconds","outcrop","Arrived at Tugrikin Shire. The group set the camp on the top of pediment, 26.2 km from Bulgan. N: 44-13-58.3; E: 103-17-19.5; A: 1085 m"
"1272624","occ","","","68022","Archaeornithura meemannae","species","320179","Hauterivian","","132.6","125.77","55248","Chordata","Reptilia","Theropoda","Hongshanornithidae","Archaeornithura","116.650002","41.200001","CN","Hebei","Fengning","based on political unit","minutes","local area","coordinate based on Fengning Xian (= County)"
"1272864","occ","36259","","127674","Deinocheirus mirificus","species","57246","Maastrichtian","","72.1","66","71125","Chordata","Reptilia","Theropoda","Deinocheiridae","Deinocheirus","100.457779","43.597221","MN","Omnogov","","stated in text","seconds","outcrop","N: 43-35-50.04; E: 100-27-28.03; A: 1555 m"
"1272872","occ","","","130803","Hollanda luceria","species","166962","Middle Campanian","Late Campanian","83.6","72.1","32636","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Hollanda","99.833054","43.474724","MN","Omnogov","","based on nearby landmark","seconds","outcrop","Khermeen Tsav; N: 43-28-2896; E: 99-49-5871 A: 991m"
"1272886","occ","37722","","55257","Oksoko avarsan","species","430729","Maastrichtian","","72.1","66","74873","Chordata","Reptilia","Theropoda","Oviraptoridae","Oksoko","100.011108","43.866390","MN","Omnogov","","stated in text","seconds","outcrop","northern area of Bugin Tsav; N: 43-51-5909; E: 100-00-3976; A: 982m\r\nBugin-tsav, southern Gobi Desert"
"1273397","occ","","","169229","Ziapelta sanjuanensis","species","320258","Late Campanian","","83.6","72.1","55263","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ankylosauridae","Ziapelta","-108.209099","36.343899","US","New Mexico","San Juan","based on nearby landmark","4","small collection","Located in the East Branch of Hunter Wash, in the Bist/De-na-zin Wilderness"
"1273404","occ","31151","","52258","Hylaeosaurus armatus","species","52782","Late Valanginian","","139.8","132.6","14142","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Nodosauridae","Hylaeosaurus","-0.172222","51.086388","UK","England","Sussex","based on nearby landmark","seconds","small collection","Tilgate Forest area, near Cuckfield, West Sussex"
"1273550","occ","36189","","55257","Avimimus portentosus","species","55489","Maastrichtian","","72.1","66","70806","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Avimimus","100.011108","43.866390","MN","Omnogov","","stated in text","seconds","outcrop","northern area of Bugin Tsav; N: 43-51-5909; E: 100-00-3976; A: 982m\r\nBugin-tsav, southern Gobi Desert"
"1273568","occ","35683","","108340","Gobihadros mongoliensis","species","385122","Cenomanian","Santonian","100.5","83.6","68688","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Gobihadros","102.791664","44.183334","MN","Omnogov","","estimated from map","seconds","outcrop","Main outcrop at Khongil Tsav (= Khongil Tsav I)"
"1273724","occ","","","127674","Saurolophus angustirostris","species","64295","Maastrichtian","","72.1","66","80572","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Saurolophus","100.457779","43.597221","MN","Omnogov","","stated in text","seconds","outcrop","N: 43-35-50.04; E: 100-27-28.03; A: 1555 m"
"1273727","occ","","","127671","Saurolophus angustirostris","species","64295","Maastrichtian","","72.1","66","80572","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Saurolophus","100.503891","43.598057","MN","Omnogov","","stated in text","seconds","outcrop","N: 43-35-53.2; E: 100-30-14.3; A: 1573 m"
"1274459","occ","41519","","169162","Protathlitis cinctorrensis","species","472224","Late Barremian","","125.77","121.4","84796","Chordata","Reptilia","Theropoda","Spinosauridae","Protathlitis","-0.217791","40.582836","ES","Castellón","Els Ports","estimated from map","6","outcrop","1500 m N of the town of Cinctorres, near Mas Roig"
"1276848","occ","","","156028","Rukwatitan bisepultus","species","320811","Cenomanian","Campanian","100.5","72.1","55378","Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Rukwatitan","32.700001","-8.700000","TZ","Mbeya","","estimated from map","1","small collection","25 km south of Lake Rukwa in the Galula Study Area, Namba Member, Galula Formation, Rukwa Rift Basin, southwestern Tanzania (locality coordinates on file at Ohio University and with the Tanzania Antiquities Unit)."
"1278689","occ","","","169878","Ampelosaurus atacis","species","65140","Late Campanian","","83.6","72.1","55429","Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Ampelosaurus","5.612007","43.488010","FR","Provence-Alpes-Cote d'Azur","Bouches-du-Rhône","based on nearby landmark","6","outcrop","Rousset-Highway 3"
"1278693","occ","","","141189","Rhabdodon priscus","species","96110","Early Maastrichtian","","72.1","66","54061","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Rhabdodontidae","Rhabdodon","0.991546","42.164314","ES","Cataluña","Lleida","estimated from map","6","small collection","close to the town of Orcau, on the road from Bastús; locality 7 of Lapparent and Aguirre (1956)"
"1278697","occ","","","163143","Eousdryosaurus nanohallucis","species","321466","Late Kimmeridgian","Early Tithonian","152.2","146.3","55430","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Eousdryosaurus","-9.338611","39.231667","PT","Centro","Lisboa","stated in text","seconds","small collection","Porto das Barcas"
"1279105","occ","31526","","169901","Cratoavis cearensis","species","324068","Late Aptian","","119.5","113","55719","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Cratoavis","-39.696388","-7.114444","BR","Ceará","Nova Olinda","stated in text","seconds","small collection",""
"1279268","occ","","","169930","Parapengornis eurycaudatus","species","321577","Aptian","","121.4","113","55440","Chordata","Reptilia","Theropoda","Pengornithidae","Parapengornis","119.401108","41.240002","CN","Liaoning","Chaoyang","based on nearby landmark","seconds","outcrop","Jiufotang Formation near Lingyuan, western Liaoning of China"
"1279950","occ","","","169930","Juehuaornis zhangi","species","321629","Aptian","","121.4","113","50811","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Juehuaornis","119.401108","41.240002","CN","Liaoning","Chaoyang","based on nearby landmark","seconds","outcrop","Jiufotang Formation near Lingyuan, western Liaoning of China"
"1280619","occ","","","59075","Iguanodon galvensis","species","321748","Early Barremian","","125.77","121.4","55476","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanodon","-0.883872","40.645859","ES","Aragon","Teruel","stated in text","6","small collection","in the SIBELCO EUROPE clay mine, 60 km N of Teruel, in El Castellar. UTM 678925,96 4501598,87"
"1280620","occ","40311","","170003","Iguanodon galvensis","species","321748","Early Barremian","","125.77","121.4","55476","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanodon","-0.883872","40.645859","ES","Aragon","Teruel","stated in text","6","small collection","in the SIBELCO EUROPE clay mine, 60 km N of Teruel. UTM 678925,96 4501598,87. Part of Maestrazgo European and Global Geopark\r\n"
"1281432","occ","","","113357","Holbotia ponomarenkoi","species","322034","Hauterivian","Barremian","132.6","121.4","55521","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Holbotia","99.599998","45.950001","MN","Bayankhongor","","estimated from map","2","outcrop","Kholboot (Holbotu), Holbotu-gol, south of Boon Tsagan nuur, north of Tsetsen uul Mountain, Bayankhongor Aimag, Mongolia"
"1281441","occ","","","170147","Kuszholia mengi","species","322036","Middle Turonian","Late Turonian","93.9","89.8","38539","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Kuszholia","62.655315","42.117294","UZ","Navoi","","estimated from map","6","","Dzarakuduk area"
"1283498","occ","","","170616","Sefapanosaurus zastronensis","species","322708","Norian","Hettangian","227","199.5","55582","Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Sefapanosaurus","27.083332","-30.299999","ZA","Free State","","","5","small collection","near town of Zastron, ca. 30 km W of Lesotho border"
"1283554","occ","","","79953","Megaraptor namunhuaiquii","species","65425","Late Turonian","Early Coniacian","93.9","86.3","55586","Chordata","Reptilia","Theropoda","Megaraptoridae","Megaraptor","-68.783333","-38.450001","AR","Neuquén","","estimated from map","minutes","small collection","Baal Quarry, Loma de La Lata area, near the northern coast of Lago Los Barreales, 12 km south of Anelo city; coordinates based on map in Porfiri et al. (2011: fig. 1)"
"1284674","occ","","","170926","Magnapaulia laticaudus","species","68200","Late Campanian","","83.6","72.1","55641","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Magnapaulia","-115.733330","30.066668","MX","Baja California","","based on nearby landmark","minutes","local area","near El Rosario Arriba"
"1284675","occ","","","170927","Magnapaulia laticaudus","species","68200","Late Campanian","","83.6","72.1","55641","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Magnapaulia","-115.733299","30.033300","MX","Baja California","","based on nearby landmark","4","outcrop","near Arroyo El Rosario"
"1284676","occ","","","170928","Magnapaulia laticaudus","species","68200","Late Campanian","","83.6","72.1","55641","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Magnapaulia","-115.733299","30.033300","MX","Baja California","","based on nearby landmark","4","outcrop","near Arroyo El Rosario"
"1284951","occ","","","171027","Alamosaurus sanjuanensis","species","63399","Late Maastrichtian","","72.1","66","12807","Chordata","Saurischia","NO_ORDER_SPECIFIED","Saltasauridae","Alamosaurus","-108.101944","36.343887","US","New Mexico","San Juan","estimated from map","seconds","small collection",""
"1285645","occ","","","171312","Huanansaurus ganzhouensis","species","324066","Maastrichtian","","72.1","66","55718","Chordata","Reptilia","Theropoda","Oviraptoridae","Huanansaurus","114.933334","25.816668","CN","Jiangxi","Ganzhou","based on nearby landmark","minutes","small collection","Near the Ganzhou railway station of Ganzhou city, Jiangxi Province, China"
"1286265","occ","","","171408","Wendiceratops pinhornensis","species","324309","Middle Campanian","","83.6","72.1","55763","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Wendiceratops","-110.862686","49.120899","CA","Alberta","","estimated from map","4","small collection",""
"1289280","occ","38702","","172152","Protohadros byrdi","species","64527","Middle Cenomanian","","100.5","93.9","77809","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Protohadros","-97.079094","32.810555","US","Texas","Tarrant","stated in text","6","outcrop","in Arlington, within the Dallas-Fort Worth metroplex"
"1291252","occ","","","13777","Gobipteryx minuta","species","57334","Middle Campanian","Late Campanian","83.6","72.1","55988","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Gobipteryx","99.750000","43.250000","MN","Omnogov","","stated in text","minutes","small collection","along central sayr of Khermeen Tsav, 40 km SW of westernmost part of Nemegt Basin and 50 km SW of Naran Bulak, Gobi Desert. The assumption is made that ""Khermeen Tsav"" (without ""I"" or ""II"") indicates KT I for the oldest (PMPE) expeditions."
"1292515","occ","31721","","172587","Canardia garonnensis","species","274521","Late Maastrichtian","","72.1","66","47749","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Canardia","0.955626","43.203957","FR","Haute-Garonne","","based on nearby landmark","6","small collection","near Tricouté, Petites-Pyrénées; 1.5 km SW of Marignac-Laspeyres, Aurignac anticline"
"1293849","occ","","","172834","Eucnemesaurus entaxonis","species","327194","Norian","Rhaetian","227","201.4","56187","Chordata","Saurischia","NO_ORDER_SPECIFIED","Riojasauridae","Eucnemesaurus","26.910557","-30.884722","ZA","Eastern Cape","","estimated from map","seconds","small collection",""
"1294033","occ","","","64133","Baurutitan britoi","species","85463","Maastrichtian","","72.1","66","56190","Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Baurutitan","-47.615833","-19.601944","BR","Minas Gerais","","estimated from map","seconds","small collection","2 km N of Centro de Pesquisas Paleontólogicas L. I. Price, Peirópolis"
"1296269","occ","","","172898","Padillasaurus leivaensis","species","327237","Late Barremian","","125.77","121.4","56195","Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Padillasaurus","-73.551941","5.617778","CO","Boyacá","Ricaurte","estimated from map","seconds","small collection","Exact locality unknown, but from the La Tordolla area, in the Vereda Monquirá, northeast of Villa de Leiva town, Department of Boyacá, Ricaurte Province, Colombia"
"1299036","occ","","","173373","Mosaiceratops azumai","species","328823","Early Turonian","Middle Campanian","93.9","72.1","56452","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Mosaiceratops","112.104576","33.545616","CN","Henan","Neixiang","estimated from map","6","small collection","W bank of Tuanhe River, center of Xiaguan-Gaoqiu basin"
"1299065","occ","","","173377","Lufengosaurus huenei","species","56597","Hettangian","","201.4","199.5","56457","Chordata","Saurischia","NO_ORDER_SPECIFIED","Massospondylidae","Lufengosaurus","102.082504","24.957121","CN","Yunnan","Lufeng","based on nearby landmark","6","small collection","Dalishu bonebed, near Dalishu village, Konglongshan town, Lufeng county, Yunnan"
"1301645","occ","","","173841","Triceratops prorsus","species","63770","Maastrichtian","","72.1","66","56683","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Triceratops","-106.954697","47.608700","US","Montana","Garfield","stated in text","4","small collection","S 1/2, sec 3, T21N, R37E, Garfield Co."
"1301646","occ","38537","","173842","Triceratops horridus","species","63766","Late Maastrichtian","","72.1","66","77273","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Triceratops","-107.018898","47.536201","US","Montana","Garfield","stated in text","4","small collection","SE 1/4, sec 31, T21N, R37E, Garfield Co., near Brownie Butte on Trumbo Ranch"
"1302684","occ","","","174156","Nemegtomaia barsboldi","species","68044","Middle Campanian","Late Campanian","83.6","72.1","56834","Chordata","Reptilia","Theropoda","Oviraptoridae","Nemegtomaia","101.056389","43.505833","MN","Omnogov","","stated in text","seconds","small collection","Northern Sayr, Nemegt"
"1302686","occ","","","174155","Nemegtomaia barsboldi","species","68044","Middle Campanian","Late Campanian","83.6","72.1","56834","Chordata","Reptilia","Theropoda","Oviraptoridae","Nemegtomaia","101.078331","43.505554","MN","Omnogov","","stated in text","seconds","small collection","near Red Walls, eastern Nemegt"
"1303313","occ","","","174241","Dakotaraptor steini","species","331110","Late Maastrichtian","","72.1","66","56882","Chordata","Reptilia","Theropoda","Dromaeosauridae","Dakotaraptor","-103.207550","45.233196","US","South Dakota","Harding","estimated from map","6","small collection","from a quarry near Bone Butte, in southern Harding County, S of Slim Buttes"
"1304596","occ","","","174624","Fumicollis hoffmani","species","331767","Late Coniacian","Santonian","89.8","83.6","57015","Chordata","Reptilia","Hesperornithiformes","NO_FAMILY_SPECIFIED","Fumicollis","-100.822723","38.867931","US","Kansas","Logan","based on nearby landmark","6","small collection","5 mi. NE of Elkader, Logan Co."
"1306174","occ","","","174849","Tachiraptor admirabilis","species","332599","Hettangian","","201.4","199.5","57144","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Tachiraptor","-72.018608","8.150833","VE","Táchira","La Grita","stated in text","seconds","small collection","a secondary road (72°01′06.60 W, 08°09′03.47 N) next to the north of the type-section and about 4 km northwest of the town of La Grita, Jáuregui municipality, Táchira State"
"1307887","occ","","","175359","Hualianceratops wucaiwanensis","species","333389","Oxfordian","","161.5","154.8","57331","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Chaoyangsauridae","Hualianceratops","88.919884","45.191288","CN","Xinjiang","","estimated from map","6","local area","Wucaiwan area, Junggar Basin, Xinjiang"
"1310624","occ","","","175912","Notocolossus gonzalezparejasi","species","334674","Late Coniacian","Early Santonian","89.8","83.6","57661","Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Notocolossus","-69.375999","-37.061214","AR","Mendoza","Malargüe","estimated from map","6","small collection","Northern part of Cerro Guillermo"
"1310625","occ","","","175913","Notocolossus gonzalezparejasi","species","334674","Late Coniacian","Early Santonian","89.8","83.6","57661","Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Notocolossus","-69.375999","-37.061214","AR","Mendoza","Malargüe","estimated from map","6","small collection","Northern part of Cerro Guillermo - 403 m away from the type locality of Notocolossus"
"1310933","occ","","","175968","Tiantaisaurus sifengensis","species","334834","Late Albian","","106.2","100.5","57696","Chordata","Reptilia","Theropoda","Therizinosauridae","Tiantaisaurus","120.761398","29.095560","CN","Zhejiang","Tiantai","based on nearby landmark","5","small collection","Taiwan village, Fangshan, Tiantai County"
"1311096","occ","","","176012","Morrosaurus antarcticus","species","334967","Early Maastrichtian","","72.1","66","57718","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Morrosaurus","-57.504166","-63.927776","AA","","","stated in text","seconds","small collection","northwest of Fortress Hill, El Morro (the Naze), James Ross Island, near the shore, close to sea level and ca. 30 m below the theropod found by Case et al. (2007). = Locality 3 of Del Valle et al. (1982)"
"1311443","occ","","","176060","Dracoraptor hanigani","species","335180","Hettangian","","201.4","199.5","57761","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Dracoraptor","-3.169722","51.406387","UK","Wales","Vale of Glamorgan","estimated from map","seconds","small collection","""The new specimen was collected from several limestone and mudstone blocks among debris from a small rock fall at the base of the cliff on the east side of Lavernock Point (National Grid reference ST 187681)."" "
"1315654","occ","","","176562","Viavenator exxoni","species","336875","Santonian","","86.3","83.6","58165","Chordata","Reptilia","Theropoda","Abelisauridae","Viavenator","-69.315559","-37.593056","AR","Neuquén","","stated in text","seconds","outcrop","La Invernada area, 50 km (also said to be 35 km) SW of Rincón de los Sauces, northern Patagonia"
"1319975","occ","","","12816","Nanosaurus agilis","species","52951","Kimmeridgian","Tithonian","154.8","145","10633","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Nanosaurus","-106.002220","41.893055","US","Wyoming","Albany","stated in text","seconds","small collection","SW 1/4 of sec. 12, T22N, R77W, Como Bluff"
"1319977","occ","","","177492","Nanosaurus agilis","species","52951","Tithonian","","149.2","145","10653","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Nanosaurus","-105.885803","41.878601","US","Wyoming","Albany","stated in text","4","small collection","sec. 13, T22N, R76W, Como Bluff"
"1320129","occ","","","69693","Deinonychus antirrhopus","species","54555","Albian","","113","100.5","58656","Chordata","Reptilia","Theropoda","Dromaeosauridae","Deinonychus","-108.729599","45.487000","US","Montana","Carbon","stated in text","4","small collection","Wolf Creek Canyon; SE 1/4, sec 14, T4S, R24E"
"1320308","occ","","","45408","Datonglong tianzhenensis","species","338861","Cenomanian","Campanian","100.5","72.1","58690","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Datonglong","114.043900","40.189999","CN","Shanxi","Tianzhen","based on nearby landmark","4","outcrop","NE slope of Kangdailiang hill, Zhaojiagou town, Tianzhen county"
"1322547","occ","32254","","26791","Hypsilophodon foxii","species","54190","Late Barremian","","125.77","121.4","7422","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hypsilophodontidae","Hypsilophodon","-1.371099","50.617123","UK","England","Isle of Wight","based on nearby landmark","6","outcrop","SW coast of the Isle of Wight, about 100 yds (90 m) W of Cowleaze Chine and 50 yds E of Barnes High; Brixton (now Brighstone) Bay"
"1326608","occ","41045","","70674","Sarmientosaurus musacchioi","species","340069","Cenomanian","Turonian","100.5","89.8","58994","Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Sarmientosaurus","-69.183334","-44.766670","AR","Chubut","","based on nearby landmark","5","small collection","estancia Laguna Palacios, on the estancia Laguna Palacios, approx. 30 km N of Buen Pasto locality, S-central Chubut, 280 km W of Comodoro Rivadavia"
"1327777","occ","","","51573","Neuquensaurus australis","species","64314","Early Campanian","Middle Campanian","83.6","72.1","59060","Chordata","Saurischia","NO_ORDER_SPECIFIED","Saltasauridae","Neuquensaurus","-68.035698","-38.837898","AR","Río Negro","General Roca","based on nearby landmark","4","outcrop","""some distance"" from the L bank of the canal passing W of city of Cinco Saltos, located 3 km W of the city, next to the INDUPA (Patagonic Industries) quarry [Note that in images these locations appear to be east of the city - MTC.]"
"1328243","occ","","","178688","Shanyangosaurus niupanggouensis","species","68140","Maastrichtian","","72.1","66","14794","Chordata","Reptilia","Avetheropoda","NO_FAMILY_SPECIFIED","Shanyangosaurus","109.901367","33.652210","CN","Shaanxi","Luonan","based on nearby landmark","6","small collection","Niupanggou, Shanyang Basin, eastern Qinling"
"1328397","occ","","","165580","Tarbosaurus bataar","species","63705","Maastrichtian","","72.1","66","34612","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tarbosaurus","100.366669","43.479168","MN","Omnogov","","estimated from map","seconds","outcrop","Tsagan Ula (= Hushu/Ushu/Khusku), Omnogov; Transaltaian Gobi, Tsagan Hushu (= Tsagan Khusku), northern Gobi, Mongolia. Coordinates averaged from those in Gradzinksi et al., 1968."
"1328398","occ","","","51972","Tarbosaurus bataar","species","63705","Maastrichtian","","72.1","66","34612","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tarbosaurus","101.275002","43.491669","MN","Omnogov","","based on nearby landmark","seconds","small collection","Nemegt, Nemegt Basin"
"1328399","occ","","","51972","Tarbosaurus bataar","species","63705","Maastrichtian","","72.1","66","59137","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tarbosaurus","101.275002","43.491669","MN","Omnogov","","based on nearby landmark","seconds","small collection","Nemegt, Nemegt Basin"
"1328513","occ","39894","","178745","Sierraceratops turneri","species","444003","Late Campanian","Maastrichtian","83.6","66","78571","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Sierraceratops","-107.192223","33.154167","US","New Mexico","Sierra","based on nearby landmark","seconds","small collection","NMMNH L-3650, E of Elephant Butte reservoir"
